"name","latitude","longitude","grantee","grantNumber","delegateNo","centerType","programType","programDelegateName","programMainPhoneNumber","programAddress","programCity","programState","programZipCode","phone","address","city","state","zip","id"
"George Family Development Center EHS/HS","29.578291","-95.761109","NEIGHBORHOOD CENTERS, INC.
4500 Bissonnet St Ste 200
Bellaire, TX 77401-3113
(713)273-3211
","06CH10136","000","Head Start","Head Start","NEIGHBORHOOD CENTERS, INC.","","4500 Bissonnet St Ste 200 ","Bellaire","TX","77401-3113","(832) 759-5222","500 Austin St","Richmond","TX","77469-4408","81199"
"Sugar Land HS","29.623273","-95.636707","NEIGHBORHOOD CENTERS, INC.
4500 Bissonnet St Ste 200
Bellaire, TX 77401-3113
(713)273-3211
","06CH10136","000","Head Start","Head Start","NEIGHBORHOOD CENTERS, INC.","","4500 Bissonnet St Ste 200 ","Bellaire","TX","77401-3113","","112 Avenue D","Sugar Land","TX","77498-2902","81201"
"Powell Point HS","29.4792706","-96.0209564","NEIGHBORHOOD CENTERS, INC.
4500 Bissonnet St Ste 200
Bellaire, TX 77401-3113
(713)273-3211
","06CH10136","000","Head Start","Head Start","NEIGHBORHOOD CENTERS, INC.","","4500 Bissonnet St Ste 200 ","Bellaire","TX","77401-3113","","2601 FM 2919","Kendleton","TX","77451","81202"
"Huntsville Head Start","30.755644","-95.54945699999996","Greater East Texas Community Action Program
1902 Old Tyler Rd
Nacogdoches, TX 75964-3246
(936)564-1142
","06CH010287","000","Head Start","Head Start","Greater East Texas Community Action Program","","1902 Old Tyler Rd ","Nacogdoches","TX","75964-3246","(936) 291-9190","125 FM 980 Rd
P.O. Box 719","Huntsville","TX","77320-7400","81531"
"Central Heights ISD Head Start","31.739977","-94.67639969999999","Greater East Texas Community Action Program
1902 Old Tyler Rd
Nacogdoches, TX 75964-3246
(936)564-1142
","06CH010287","000","Head Start","Head Start","Greater East Texas Community Action Program","","1902 Old Tyler Rd ","Nacogdoches","TX","75964-3246","(936) 564-0177","10317 US Highway 259","Nacogdoches","TX","75965-0815","81532"
"Etoile ISD Head Start","31.3752597","-94.42942249999999","Greater East Texas Community Action Program
1902 Old Tyler Rd
Nacogdoches, TX 75964-3246
(936)564-1142
","06CH010287","000","Head Start","Head Start","Greater East Texas Community Action Program","","1902 Old Tyler Rd ","Nacogdoches","TX","75964-3246","(936) 854-2238","16039 FM 226","Etoile","TX","75944-6707","81533"
"Kennard ISD Head Start","31.3871547","-95.14772160000001","Greater East Texas Community Action Program
1902 Old Tyler Rd
Nacogdoches, TX 75964-3246
(936)564-1142
","06CH010287","000","Head Start","Head Start","Greater East Texas Community Action Program","","1902 Old Tyler Rd ","Nacogdoches","TX","75964-3246","(936) 655-2724","15248 Hwy 7 East","Kennard","TX","75847","81534"
"Nacogdoches Head Start","31.6217024","-94.66491050000002","Greater East Texas Community Action Program
1902 Old Tyler Rd
Nacogdoches, TX 75964-3246
(936)564-1142
","06CH010287","000","Head Start","Head Start","Greater East Texas Community Action Program","","1902 Old Tyler Rd ","Nacogdoches","TX","75964-3246","(936) 564-1142","1902 Old Tyler Rd
P.O. Drawer 631938","Nacogdoches","TX","75964-3246","81535"
"San Jacinto County Head Start","30.5846132","-95.12232310000002","Greater East Texas Community Action Program
1902 Old Tyler Rd
Nacogdoches, TX 75964-3246
(936)564-1142
","06CH010287","000","Head Start","Head Start","Greater East Texas Community Action Program","","1902 Old Tyler Rd ","Nacogdoches","TX","75964-3246","(936) 653-3336","941 Slade St
P.O. Box 10","Coldspring","TX","77331-7619","81536"
"Trinity Head Start","30.9467853","-95.33116519999999","Greater East Texas Community Action Program
1902 Old Tyler Rd
Nacogdoches, TX 75964-3246
(936)564-1142
","06CH010287","000","Head Start","Head Start","Greater East Texas Community Action Program","","1902 Old Tyler Rd ","Nacogdoches","TX","75964-3246","(936) 594-2929","PO Box 15
808 Lakefield","Trinity","TX","75862-0015","81537"
"Groveton ISD Head Start","31.0554031","-95.1267891","Greater East Texas Community Action Program
1902 Old Tyler Rd
Nacogdoches, TX 75964-3246
(936)564-1142
","06CH010287","000","Head Start","Head Start","Greater East Texas Community Action Program","","1902 Old Tyler Rd ","Nacogdoches","TX","75964-3246","(936) 642-1182","207 North Main","Groveton","TX","75845","81675"
"Coldspring-Oakhurst Consolidated ISD Head Start","30.5746792","-95.11598300000003","Greater East Texas Community Action Program
1902 Old Tyler Rd
Nacogdoches, TX 75964-3246
(936)564-1142
","06CH010287","000","Head Start","Head Start","Greater East Texas Community Action Program","","1902 Old Tyler Rd ","Nacogdoches","TX","75964-3246","(936) 653-3336","125 Jones Ave
James Street Elementary School","Coldspring","TX","77331-7931","81706"
"Nacogdoches ISD Head Start","31.6124224","-94.6651737","Greater East Texas Community Action Program
1902 Old Tyler Rd
Nacogdoches, TX 75964-3246
(936)564-1142
","06CH010287","000","Head Start","Head Start","Greater East Texas Community Action Program","","1902 Old Tyler Rd ","Nacogdoches","TX","75964-3246","(936) 569-5796","907 N Sanders St","Nacogdoches","TX","75964-3664","81707"
"Crockett Head Start","31.3023578","-95.4543337","Greater East Texas Community Action Program
1902 Old Tyler Rd
Nacogdoches, TX 75964-3246
(936)564-1142
","06CH010287","000","Head Start","Head Start","Greater East Texas Community Action Program","","1902 Old Tyler Rd ","Nacogdoches","TX","75964-3246","(936) 544-2109","435 Texas Ave
P.O. Box 822","Crockett","TX","75835-2900","81708"
"Crockett ISD","31.3049835","-95.4682674","Greater East Texas Community Action Program
1902 Old Tyler Rd
Nacogdoches, TX 75964-3246
(936)564-1142
","06CH010287","000","Head Start","Head Start","Greater East Texas Community Action Program","","1902 Old Tyler Rd ","Nacogdoches","TX","75964-3246","(936) 544-2109","1300 Martin Luther King Jr Blvd","Crockett","TX","75835-3140","81710"
"Galindo","30.229083","-97.7710778","CHILD, INC
818 East 53rd Street
Austin, TX 78751-2212
(512)451-7361 - 228
","06CH7108","000","Head Start","Head Start","CHILD, INC","","818 East 53rd Street ","Austin","TX","78751-2212","(512) 584-6476","3800 S 2nd St","Austin","TX","78704-7052","81867"
"Pecan Springs","30.3031376","-97.6763182","CHILD, INC
818 East 53rd Street
Austin, TX 78751-2212
(512)451-7361 - 228
","06CH7108","000","Head Start","Head Start","CHILD, INC","","818 East 53rd Street ","Austin","TX","78751-2212","(512) 542-1632","3100 Rogge Ln","Austin","TX","78723-4831","81868"
"Sims","30.27941","-97.6854029","CHILD, INC
818 East 53rd Street
Austin, TX 78751-2212
(512)451-7361 - 228
","06CH7108","000","Head Start","Head Start","CHILD, INC","","818 East 53rd Street ","Austin","TX","78751-2212","(512) 320-8923","1203 Springdale Rd","Austin","TX","78721-1338","81869"
"Winters Elementary Head Start","31.9664147","-99.9599005","Education Service Center Region XV
612 S. Irene St
San Angelo, TX 76903-
(325)481-4061
","06CH7152","001","Head Start","Head Start","Education Service Center Region XV","","612 S. Irene St ","San Angelo","TX","76903","(325) 481-4061","603 N Heights St","Winters","TX","79567-4003","82098"
"Brownwood ISD Head Start","31.7156185","-99.0036984","Education Service Center Region XV
612 S. Irene St
San Angelo, TX 76903-
(325)481-4061
","06CH7152","001","Head Start","Head Start","Education Service Center Region XV","","612 S. Irene St ","San Angelo","TX","76903","(325) 481-4061","1015 FM 3254","Brownwood","TX","76801-1114","82099"
"Ballinger Elementary Head Start","31.7468273","-99.9616001","Education Service Center Region XV
612 S. Irene St
San Angelo, TX 76903-
(325)481-4061
","06CH7152","001","Head Start","Head Start","Education Service Center Region XV","","612 S. Irene St ","San Angelo","TX","76903","(325) 481-4061","800 Broad Ave","Ballinger","TX","76821-2310","82100"
"Coleman Elementary Head Start","31.8118936","-99.4251439","Education Service Center Region XV
612 S. Irene St
San Angelo, TX 76903-
(325)481-4061
","06CH7152","001","Head Start","Head Start","Education Service Center Region XV","","612 S. Irene St ","San Angelo","TX","76903","(325) 481-4061","303 15th St","Coleman","TX","76834-7213","82101"
"Brady Elementary Head Start","31.1111722","-99.3377566","Education Service Center Region XV
612 S. Irene St
San Angelo, TX 76903-
(325)481-4061
","06CH7152","001","Head Start","Head Start","Education Service Center Region XV","","612 S. Irene St ","San Angelo","TX","76903","(325) 481-4061","205 W China St","Brady","TX","76825-7437","82102"
"Tiny Tots CDC","27.530206","-97.86520100000001","Community Action Corporation of South Texas
204 East 1st Street
P.O. Drawer 1820
Alice, TX 78333-1820
(361)664-0145 - 2025
","06CH010327","000","Head Start","Head Start","Community Action Corporation of South Texas","","204 East 1st Street P.O. Drawer 1820","Alice","TX","78333-1820","(361) 595-7841","323 E Corral Ave","Kingsville","TX","78363-3208","82373"
"Taft Child Development Center","27.9756676","-97.40437939999998","Community Action Corporation of South Texas
204 East 1st Street
P.O. Drawer 1820
Alice, TX 78333-1820
(361)664-0145 - 2025
","06CH010327","000","Head Start","Head Start","Community Action Corporation of South Texas","","204 East 1st Street P.O. Drawer 1820","Alice","TX","78333-1820","(361) 528-2803","414 Bravo St","Taft","TX","78390-2230","82374"
"Mario Ramirez CDC","27.9549675","-97.93573939999999","Community Action Corporation of South Texas
204 East 1st Street
P.O. Drawer 1820
Alice, TX 78333-1820
(361)664-0145 - 2025
","06CH010327","000","Head Start","Head Start","Community Action Corporation of South Texas","","204 East 1st Street P.O. Drawer 1820","Alice","TX","78333-1820","(361) 384-2131","207 W Pundt Street","Orange Grove","TX","78372","82375"
"Los Amigos CDC","27.7253197","-98.06626719999997","Community Action Corporation of South Texas
204 East 1st Street
P.O. Drawer 1820
Alice, TX 78333-1820
(361)664-0145 - 2025
","06CH010327","000","Head Start","Head Start","Community Action Corporation of South Texas","","204 East 1st Street P.O. Drawer 1820","Alice","TX","78333-1820","(361) 664-2403","3001 Old Kingsville Rd","Alice","TX","78332-6909","82376"
"Rancho Alegre CDC","27.7488495","-98.09951050000001","Community Action Corporation of South Texas
204 East 1st Street
P.O. Drawer 1820
Alice, TX 78333-1820
(361)664-0145 - 2025
","06CH010327","000","Head Start","Head Start","Community Action Corporation of South Texas","","204 East 1st Street P.O. Drawer 1820","Alice","TX","78333-1820","(361) 664-5914","514 McMasters Rd","Alice","TX","78332-7961","82377"
"Kingsville CDC","27.5247491","-97.86479170000001","Community Action Corporation of South Texas
204 East 1st Street
P.O. Drawer 1820
Alice, TX 78333-1820
(361)664-0145 - 2025
","06CH010327","000","Head Start","Head Start","Community Action Corporation of South Texas","","204 East 1st Street P.O. Drawer 1820","Alice","TX","78333-1820","(361) 592-9671","400 E Nettie","Kingsville","TX","78363","82378"
"Los Ninos CDC","27.7503336","-98.06237679999998","Community Action Corporation of South Texas
204 East 1st Street
P.O. Drawer 1820
Alice, TX 78333-1820
(361)664-0145 - 2025
","06CH010327","000","Head Start","Head Start","Community Action Corporation of South Texas","","204 East 1st Street P.O. Drawer 1820","Alice","TX","78333-1820","(361) 664-0258","125 Olmito St
Apt 189","Alice","TX","78332-6674","82380"
"Portland Head Start","27.8734506","-97.32279349999999","Community Action Corporation of South Texas
204 East 1st Street
P.O. Drawer 1820
Alice, TX 78333-1820
(361)664-0145 - 2025
","06CH010327","000","Head Start","Head Start","Community Action Corporation of South Texas","","204 East 1st Street P.O. Drawer 1820","Alice","TX","78333-1820","(361) 643-9195","518 Elm St","Portland","TX","78374-1712","82381"
"Rockport Head Start #2","28.0209981","-97.05590380000001","Community Action Corporation of South Texas
204 East 1st Street
P.O. Drawer 1820
Alice, TX 78333-1820
(361)664-0145 - 2025
","06CH010327","000","Head Start","Head Start","Community Action Corporation of South Texas","","204 East 1st Street P.O. Drawer 1820","Alice","TX","78333-1820","(361) 729-0497","644 E Market St","Rockport","TX","78382-2530","82382"
"Arco Iris CDC","27.7621197","-98.07337419999999","Community Action Corporation of South Texas
204 East 1st Street
P.O. Drawer 1820
Alice, TX 78333-1820
(361)664-0145 - 2025
","06CH010327","000","Head Start","Head Start","Community Action Corporation of South Texas","","204 East 1st Street P.O. Drawer 1820","Alice","TX","78333-1820","(361) 664-9737","958 N Reynolds St","Alice","TX","78332-3420","82383"
"Ingleside Head Start","27.877801","-97.211027","Community Action Corporation of South Texas
204 East 1st Street
P.O. Drawer 1820
Alice, TX 78333-1820
(361)664-0145 - 2025
","06CH010327","000","Head Start","Head Start","Community Action Corporation of South Texas","","204 East 1st Street P.O. Drawer 1820","Alice","TX","78333-1820","(361) 776-7680","2567 2nd St","Ingleside","TX","78362-5935","82384"
"Aransas Pass Head Start","27.911942","-97.13912599999998","Community Action Corporation of South Texas
204 East 1st Street
P.O. Drawer 1820
Alice, TX 78333-1820
(361)664-0145 - 2025
","06CH010327","000","Head Start","Head Start","Community Action Corporation of South Texas","","204 East 1st Street P.O. Drawer 1820","Alice","TX","78333-1820","(361) 758-6127","619 N Commercial St","Aransas Pass","TX","78336-2701","82385"
"Odem Head Start #1","27.9454528","-97.58071540000003","Community Action Corporation of South Texas
204 East 1st Street
P.O. Drawer 1820
Alice, TX 78333-1820
(361)664-0145 - 2025
","06CH010327","000","Head Start","Head Start","Community Action Corporation of South Texas","","204 East 1st Street P.O. Drawer 1820","Alice","TX","78333-1820","(361) 368-3803","408 Willis St","Odem","TX","78370-4416","82386"
"Alfredo Arriola  Sr. CDC","27.7445144","-98.07547060000002","Community Action Corporation of South Texas
204 East 1st Street
P.O. Drawer 1820
Alice, TX 78333-1820
(361)664-0145 - 2025
","06CH010327","000","Head Start","Head Start","Community Action Corporation of South Texas","","204 East 1st Street P.O. Drawer 1820","Alice","TX","78333-1820","(361) 668-0133","602 S King St","Alice","TX","78332-5983","82387"
"Houston CDC","27.2296335","-98.13850530000002","Community Action Corporation of South Texas
204 East 1st Street
P.O. Drawer 1820
Alice, TX 78333-1820
(361)664-0145 - 2025
","06CH010327","000","Head Start","Head Start","Community Action Corporation of South Texas","","204 East 1st Street P.O. Drawer 1820","Alice","TX","78333-1820","(361) 325-5544","600 E Houston St
Ste A","Falfurrias","TX","78355-3315","82388"
"Brooks CDC","27.2350133","-98.14409549999999","Community Action Corporation of South Texas
204 East 1st Street
P.O. Drawer 1820
Alice, TX 78333-1820
(361)664-0145 - 2025
","06CH010327","000","Head Start","Head Start","Community Action Corporation of South Texas","","204 East 1st Street P.O. Drawer 1820","Alice","TX","78333-1820","(361) 325-3836","202 N Nava St","Falfurrias","TX","78355-3148","82389"
"Star CDC","27.7440909","-98.0880075","Community Action Corporation of South Texas
204 East 1st Street
P.O. Drawer 1820
Alice, TX 78333-1820
(361)664-0145 - 2025
","06CH010327","000","Head Start","Head Start","Community Action Corporation of South Texas","","204 East 1st Street P.O. Drawer 1820","Alice","TX","78333-1820","(361) 396-1465","1003 Plum St","Alice","TX","78332-5213","82391"
"Amanda Cardenas CDC","27.3577701","-98.11860990000002","Community Action Corporation of South Texas
204 East 1st Street
P.O. Drawer 1820
Alice, TX 78333-1820
(361)664-0145 - 2025
","06CH010327","000","Head Start","Head Start","Community Action Corporation of South Texas","","204 East 1st Street P.O. Drawer 1820","Alice","TX","78333-1820","(361) 488-6210","410 S E Third St","Premont","TX","78375","82392"
"Gregory Head Start","27.9183928","-97.29516819999998","Community Action Corporation of South Texas
204 East 1st Street
P.O. Drawer 1820
Alice, TX 78333-1820
(361)664-0145 - 2025
","06CH010327","000","Head Start","Head Start","Community Action Corporation of South Texas","","204 East 1st Street P.O. Drawer 1820","Alice","TX","78333-1820","(361) 643-9174","107 Church","Gregory","TX","78359","82393"
"Mathis Pre-K/Kindergarten Academy","28.0904805","-97.82695289999998","Community Action Corporation of South Texas
204 East 1st Street
P.O. Drawer 1820
Alice, TX 78333-1820
(361)664-0145 - 2025
","06CH010327","000","Head Start","Head Start","Community Action Corporation of South Texas","","204 East 1st Street P.O. Drawer 1820","Alice","TX","78333-1820","(361) 562-6919","315 S Duval St","Mathis","TX","78368-2625","82394"
"New Discoveries Head Start","28.030784","-97.508916","Community Action Corporation of South Texas
204 East 1st Street
P.O. Drawer 1820
Alice, TX 78333-1820
(361)664-0145 - 2025
","06CH010327","000","Head Start","Head Start","Community Action Corporation of South Texas","","204 East 1st Street P.O. Drawer 1820","Alice","TX","78333-1820","(361) 364-5975","624 B Ave","Sinton","TX","78387-3479","82395"
"San Diego Annex Learning Center","27.7550944","-98.2449722","Community Action Corporation of South Texas
204 East 1st Street
P.O. Drawer 1820
Alice, TX 78333-1820
(361)664-0145 - 2025
","06CH010327","000","Head Start","Head Start","Community Action Corporation of South Texas","","204 East 1st Street P.O. Drawer 1820","Alice","TX","78333-1820","(361) 279-7900","609 W Labbe St","San Diego","TX","78384-3420","82396"
